Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
1965,FLORIDA-WEST,"SHRIMP, NORTHERN BROWN",1687740,766,540915,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSPHIST
1965,MISSISSIPPI,"CRAB, BLUE",1693500,768,130810,Public,Commercial,Callinectes sapidus,98696,GULFFINHIST
1965,ALABAMA,"SHRIMP, NORTHERN WHITE",1772046,804,777589,Public,Commercial,Litopenaeus setiferus,551680,GULFFINHIST
1965,RHODE ISLAND,"LOBSTER, AMERICAN",1800000,816,1169267,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1965,ALABAMA,"CRAB, BLUE",1812200,822,153409,Public,Commercial,Callinectes sapidus,98696,GULFFINHIST
1965,NEW JERSEY,"SCALLOP, SEA",1896300,860,1152792,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1965,MISSISSIPPI,"OYSTER, EASTERN",2695400,1223,626796,Public,Commercial,Crassostrea virginica,79872,GULFFINHIST
1965,FLORIDA-WEST,"OYSTER, EASTERN",2788700,1265,937588,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1965,SOUTH CAROLINA,"OYSTER, EASTERN",2805000,1272,902482,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1965,VIRGINIA,"SCALLOP, SEA",2829700,1284,1725141,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1965,NEW YORK,"SCALLOP, SEA",2917100,1323,1898374,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
